frame_idx,class,x1,y1,x2,y2,confidence
6471,player,1076.4,495.8,1134.7,702.7,0.46
6471,player,1730.0,491.7,1781.8,611.8,0.423
6471,player,1182.8,505.9,1231.4,646.9,0.315
6471,player,392.9,585.9,474.9,792.1,0.301
6471,player,955.9,971.5,1000.3,1080.0,0.261
6471,player,325.9,485.2,366.2,574.6,0.251
6471,player,690.2,649.3,766.1,797.4,0.244
6471,player,1079.8,496.6,1134.1,628.9,0.197
6471,player,687.9,624.1,781.6,768.1,0.187
6471,player,325.8,483.2,372.9,601.2,0.159
6471,player,706.9,440.5,760.4,580.2,0.145
6471,player,395.5,599.1,453.3,728.9,0.138
6471,player,1129.0,477.1,1191.8,678.1,0.126
6472,player,1325.1,475.7,1373.2,642.9,0.695
6472,player,956.8,565.0,1023.6,746.9,0.68
6472,player,1040.8,262.8,1085.8,388.7,0.664
6472,player,1579.6,564.5,1645.3,726.8,0.651
6472,player,1130.3,476.6,1178.2,650.5,0.581
6472,player,1179.9,484.1,1231.1,688.5,0.531
6472,player,1075.2,497.5,1135.2,702.9,0.484
6472,player,522.0,495.5,591.9,684.3,0.408
6472,player,690.0,621.8,779.1,803.6,0.322
6472,player,1181.3,505.3,1231.6,650.1,0.308
6472,player,955.9,971.5,1000.3,1080.0,0.272
6472,player,394.9,582.6,473.4,790.9,0.268
6472,player,1078.0,497.8,1133.0,651.7,0.251
6472,player,692.8,646.0,767.3,797.6,0.197
6472,player,326.2,487.9,367.7,571.8,0.177
6472,player,1128.5,475.4,1190.3,674.6,0.163
6472,player,706.5,439.4,760.7,580.9,0.161
6472,player,692.6,618.0,778.8,726.2,0.16
6472,player,1730.3,488.7,1778.6,608.8,0.145
6472,player,395.2,602.4,455.7,765.7,0.116
6472,player,393.2,571.0,499.8,791.4,0.107
6472,player,692.2,637.1,765.3,733.8,0.101
6473,player,1325.4,476.5,1372.4,643.7,0.691
6473,player,956.6,565.1,1023.5,746.6,0.678
6473,player,1040.8,262.8,1085.8,388.3,0.663
6473,player,1572.6,564.1,1644.7,730.2,0.587
6473,player,1130.8,476.7,1179.7,649.7,0.58
6473,player,1180.3,483.7,1231.1,687.7,0.528
6473,player,522.9,496.4,591.2,683.9,0.508
6473,player,1075.0,497.0,1137.4,702.3,0.48
6473,player,691.7,618.5,779.4,802.9,0.458
6473,player,324.2,490.1,369.0,589.2,0.423
6473,player,394.1,583.5,479.1,791.3,0.318
6473,player,955.9,971.5,1000.2,1080.0,0.302
6473,player,1078.2,498.1,1133.6,653.4,0.268
6473,player,322.8,488.3,372.1,630.4,0.224
6473,player,706.6,440.2,762.0,582.9,0.203
6473,player,695.4,616.0,779.0,721.9,0.163
6473,player,694.2,664.3,769.3,797.7,0.145
6473,player,394.5,601.7,458.2,761.7,0.14
6473,player,524.2,501.1,575.9,640.0,0.132
6473,player,1132.6,473.5,1203.1,663.2,0.13
6473,player,1595.2,562.5,1645.4,667.3,0.106
6473,player,1083.1,517.1,1145.7,715.9,0.104
6473,player,389.3,556.5,502.7,790.3,0.103
6474,player,956.0,564.3,1023.9,746.7,0.676
6474,player,1040.8,262.8,1086.0,388.4,0.667
6474,player,1325.0,477.9,1373.0,644.9,0.663
6474,player,1566.1,562.8,1643.7,729.0,0.641
6474,player,1130.8,474.3,1179.1,647.9,0.537
6474,player,524.9,498.2,589.6,684.7,0.515
6474,player,1177.3,479.4,1231.8,692.3,0.493
6474,player,1075.7,497.7,1137.1,702.7,0.477
6474,player,694.6,618.1,777.2,805.1,0.387
6474,player,320.0,491.6,364.5,578.3,0.308
6474,player,395.1,590.8,471.9,791.3,0.303
6474,player,1180.0,500.2,1231.8,651.2,0.303
6474,player,1731.5,474.5,1778.5,601.7,0.296
6474,player,957.1,971.3,1001.0,1079.2,0.235
6474,player,1078.6,498.6,1133.7,643.4,0.226
6474,player,706.9,441.0,763.9,584.2,0.205
6474,player,1128.8,474.9,1192.2,668.8,0.166
6474,player,319.8,490.0,369.0,602.3,0.164
6474,player,1083.1,518.1,1142.1,715.2,0.154
6474,player,321.2,491.0,371.9,638.2,0.117
6474,player,697.3,616.2,775.4,719.9,0.107
6475,player,955.7,564.3,1024.1,746.6,0.68
6475,player,1040.8,262.8,1086.0,387.9,0.664
6475,player,1325.0,477.6,1373.7,645.4,0.652
6475,player,1564.0,560.0,1643.3,730.0,0.593
6475,player,1131.2,476.5,1178.6,647.5,0.536
6475,player,1171.1,477.2,1231.1,688.8,0.497
6475,player,525.0,497.8,592.2,679.5,0.485
6475,player,1076.0,497.7,1138.5,702.1,0.464
6475,player,1181.6,493.6,1230.6,668.6,0.412
6475,player,693.8,615.2,775.6,806.1,0.4
6475,player,394.5,585.1,477.1,789.9,0.251
6475,player,318.4,492.8,368.6,628.1,0.234
6475,player,955.9,971.6,1000.3,1080.0,0.229
6475,player,1078.9,498.6,1134.5,638.9,0.21
6475,player,1730.9,469.7,1778.0,600.5,0.209
6475,player,697.2,615.1,775.9,728.7,0.177
6475,player,707.2,441.6,764.5,585.6,0.165
6475,player,1130.4,475.1,1199.8,677.6,0.15
6475,player,318.2,493.3,363.4,581.8,0.143
6475,player,1077.3,495.5,1164.0,709.5,0.101
6475,player,725.2,612.8,773.7,703.3,0.1
6475,ball,1745.9,410.0,1766.7,430.7,0.116
6476,player,1561.3,557.6,1643.8,730.6,0.678
6476,player,955.6,564.3,1024.0,746.8,0.677
6476,player,1325.6,477.7,1374.3,647.9,0.671
6476,player,1040.8,262.8,1085.9,388.1,0.662
6476,player,526.5,496.2,593.6,677.8,0.573
6476,player,1131.2,476.0,1177.0,648.7,0.559
6476,player,1177.3,482.0,1231.5,691.3,0.5
6476,player,1074.8,495.8,1138.8,701.5,0.468
6476,player,696.4,611.4,775.5,805.5,0.395
6476,player,1182.6,504.9,1232.0,652.0,0.306
6476,player,1078.1,496.5,1135.0,639.7,0.259
6476,player,955.9,971.6,1000.4,1080.0,0.242
6476,player,394.4,583.5,485.7,790.7,0.196
6476,player,699.4,612.1,773.9,718.1,0.181
6476,player,1730.1,469.8,1772.8,595.1,0.155
6476,player,1132.2,476.7,1195.1,669.3,0.131
6476,player,707.6,440.9,763.4,584.6,0.121
6476,player,317.0,495.0,374.3,637.0,0.107
6476,player,391.1,595.6,467.7,776.2,0.105
6476,player,368.3,551.8,503.8,789.4,0.104
6476,player,317.5,495.0,365.8,597.9,0.103
6476,ball,1743.1,412.9,1764.6,434.1,0.316
6477,player,1557.3,557.5,1642.9,732.5,0.727
6477,player,1326.2,480.3,1375.3,649.5,0.694
6477,player,955.5,564.4,1024.3,746.6,0.686
6477,player,1040.8,262.8,1085.9,387.9,0.666
6477,player,527.6,502.2,589.8,677.9,0.602
6477,player,1131.1,479.2,1175.0,654.2,0.561
6477,player,1726.5,461.1,1771.1,598.9,0.554
6477,player,1175.8,482.0,1231.6,692.7,0.502
6477,player,1075.1,496.2,1135.9,702.6,0.452
6477,player,392.9,576.4,490.4,792.2,0.33
6477,player,314.5,499.7,371.4,636.1,0.302
6477,player,703.6,609.5,773.9,720.1,0.302
6477,player,1078.0,496.7,1134.1,635.2,0.292
6477,player,1182.6,504.9,1231.9,654.8,0.267
6477,player,955.9,971.5,1000.3,1080.0,0.223
6477,player,707.7,441.9,761.1,581.8,0.177
6477,player,316.4,500.3,362.6,613.3,0.174
6477,player,720.2,609.0,771.5,702.4,0.166
6477,player,394.9,594.8,468.2,790.7,0.138
6477,player,1133.0,478.4,1197.4,677.4,0.132
6477,player,701.3,609.6,776.0,805.3,0.13
6477,player,1135.5,482.2,1176.1,590.7,0.126
6477,player,708.3,442.1,758.2,547.0,0.124
6477,player,1165.8,487.7,1226.5,671.7,0.114
6477,ball,1740.0,416.5,1760.7,437.5,0.668
6478,player,1558.0,557.8,1642.7,730.1,0.739
6478,player,1326.5,480.2,1377.3,648.8,0.711
6478,player,1720.3,461.5,1764.6,601.8,0.697
6478,player,954.5,567.3,1024.5,746.6,0.671
6478,player,1040.8,262.8,1085.8,387.8,0.646
6478,player,527.8,501.9,591.2,678.3,0.636
6478,player,1130.0,483.0,1174.9,658.8,0.632
6478,player,1176.6,483.8,1231.4,691.6,0.505
6478,player,1075.1,496.7,1134.6,701.6,0.423
6478,player,392.1,572.0,496.1,791.9,0.334
6478,player,1183.2,505.3,1232.0,654.9,0.311
6478,player,957.2,970.8,1001.0,1079.2,0.3
6478,player,311.9,503.8,359.3,597.6,0.299
6478,player,311.0,502.8,366.1,631.2,0.269
6478,player,703.8,609.3,772.8,723.3,0.263
6478,player,1077.4,495.8,1134.4,634.4,0.252
6478,player,707.8,443.0,761.8,581.7,0.168
6478,player,708.3,442.6,758.3,536.7,0.166
6478,player,735.6,607.1,770.2,671.6,0.152
6478,player,1131.3,481.1,1192.9,677.5,0.139
6478,player,704.6,637.8,761.0,739.8,0.129
6478,player,393.5,595.4,470.4,789.7,0.122
6478,player,704.6,636.1,756.9,713.3,0.112
6478,player,1164.7,491.9,1222.2,671.5,0.111
6478,ball,1736.3,422.3,1755.9,442.3,0.611
6479,player,1326.7,482.9,1378.6,652.5,0.733
6479,player,1557.3,555.3,1640.6,731.4,0.719
6479,player,528.6,497.0,594.0,679.9,0.679
6479,player,1715.3,456.2,1762.2,600.7,0.664
6479,player,954.6,568.0,1024.4,746.4,0.65
6479,player,1040.8,262.7,1085.7,387.2,0.641
6479,player,1130.4,485.7,1175.8,653.3,0.604
6479,player,1178.9,488.5,1231.1,683.8,0.493
6479,player,1075.6,497.1,1134.6,701.3,0.405
6479,player,705.8,608.0,772.5,717.1,0.355
6479,player,1183.4,505.4,1232.3,652.8,0.317
6479,player,957.0,970.9,1000.9,1079.1,0.255
6479,player,394.0,569.1,500.1,793.8,0.24
6479,player,1077.8,496.4,1133.5,628.3,0.239
6479,player,720.1,607.4,770.2,707.5,0.233
6479,player,707.4,442.7,761.4,581.5,0.132
6479,player,1164.2,492.4,1211.5,667.0,0.128
6479,player,1133.6,483.1,1191.4,669.6,0.127
6479,player,394.9,591.7,471.9,790.8,0.119
6479,player,1127.9,505.0,1168.4,675.4,0.118
6479,player,396.4,600.7,451.0,702.8,0.117
6479,ball,1729.9,428.1,1752.2,447.7,0.605
6480,player,1326.7,485.1,1376.9,651.0,0.706
6480,player,1556.9,554.3,1640.1,732.0,0.701
6480,player,955.7,567.0,1024.3,746.3,0.657
6480,player,1129.6,486.3,1176.7,654.2,0.656
6480,player,1040.8,262.7,1085.6,386.5,0.643
6480,player,529.5,496.2,594.4,680.5,0.635
6480,player,1715.1,435.2,1760.0,592.7,0.553
6480,player,1180.4,489.4,1231.2,682.1,0.517
6480,player,1076.6,498.1,1133.6,702.5,0.436
6480,player,708.2,601.1,773.9,714.1,0.428
6480,player,1714.9,476.8,1758.5,596.7,0.257
6480,player,1078.4,498.0,1133.3,632.0,0.244
6480,player,957.0,971.1,1000.9,1079.1,0.214
6480,player,391.4,571.3,499.9,793.3,0.209
6480,player,1132.4,483.5,1191.8,672.4,0.16
6480,player,1164.3,494.4,1203.1,667.9,0.125
6480,player,395.1,597.9,474.5,789.9,0.122
6480,player,707.1,442.6,761.7,580.3,0.12
6480,player,1331.9,485.3,1374.6,590.3,0.105
6480,player,1083.3,516.8,1125.0,714.1,0.103
6480,ball,1719.9,430.7,1745.1,452.0,0.65
6480,ball,1719.0,429.1,1747.9,456.4,0.105
6481,player,1321.7,487.8,1378.2,658.3,0.764
6481,player,954.7,568.0,1024.3,746.7,0.686
6481,player,1130.0,483.6,1178.5,658.2,0.652
6481,player,1557.9,554.8,1640.4,733.0,0.647
6481,player,1040.9,262.7,1085.7,386.7,0.645
6481,player,530.1,495.5,594.7,681.5,0.635
6481,player,1178.7,488.8,1231.2,682.2,0.566
6481,player,1075.7,497.4,1136.6,702.7,0.425
6481,player,709.5,597.2,771.5,721.2,0.405
6481,player,1710.8,471.6,1756.3,590.3,0.366
6481,player,1078.5,497.1,1135.8,635.6,0.217
6481,player,956.7,971.3,1004.7,1079.0,0.197
6481,player,397.1,599.8,478.4,791.6,0.174
6481,player,1134.2,479.7,1203.2,674.6,0.143
6481,player,707.2,441.9,757.6,556.9,0.117
6481,player,1127.7,498.2,1170.5,673.6,0.114
6481,player,1165.3,492.1,1206.2,669.7,0.113
6481,player,1083.2,516.8,1127.5,714.4,0.105
6481,ball,1695.4,428.4,1720.5,450.6,0.677
6482,player,1321.1,488.9,1379.8,661.5,0.788
6482,player,1554.4,554.3,1639.3,734.3,0.678
6482,player,954.5,571.7,1023.4,745.9,0.663
6482,player,1040.9,262.7,1085.6,386.0,0.637
6482,player,1130.7,483.7,1180.1,654.4,0.613
6482,player,530.1,494.8,594.0,679.2,0.602
6482,player,1178.8,489.1,1231.4,679.5,0.567
6482,player,1702.4,475.8,1754.9,597.6,0.446
6482,player,1077.2,499.1,1134.7,703.3,0.418
6482,player,710.9,593.6,772.1,724.7,0.318
6482,player,1079.2,499.4,1132.8,626.6,0.222
6482,player,956.9,971.1,1001.0,1079.1,0.199
6482,player,1133.7,480.5,1194.4,663.1,0.188
6482,player,711.7,591.0,775.9,803.8,0.166
6482,player,398.6,600.3,482.4,791.6,0.128
6482,player,1164.9,493.1,1203.5,666.0,0.117
6482,player,707.9,438.7,761.5,572.1,0.11
6482,ball,1669.1,424.0,1696.3,451.5,0.68
6483,player,1321.8,491.6,1380.5,662.3,0.787
6483,player,954.0,573.0,1023.4,746.8,0.67
6483,player,1040.8,262.6,1085.7,385.8,0.646
6483,player,1130.1,486.2,1179.7,654.6,0.611
6483,player,1183.7,497.4,1231.2,659.6,0.554
6483,player,1557.1,554.4,1637.9,729.4,0.52
6483,player,530.7,494.4,594.0,674.4,0.478
6483,player,1700.8,476.9,1753.3,598.0,0.455
6483,player,1173.0,488.4,1231.2,678.3,0.448
6483,player,1078.5,499.2,1133.6,705.5,0.433
6483,player,1080.5,500.8,1131.4,624.6,0.261
6483,player,1565.5,553.4,1636.1,693.3,0.218
6483,player,956.9,971.2,1001.1,1079.2,0.218
6483,player,711.6,592.8,766.6,717.5,0.198
6483,player,1132.9,483.2,1194.4,659.3,0.149
6483,player,1570.5,554.5,1636.9,659.6,0.135
6483,player,1166.6,495.8,1205.5,661.9,0.133
6483,player,710.5,585.1,771.7,774.0,0.105
6483,player,1082.3,532.3,1127.1,715.2,0.1
6483,ball,1637.9,420.6,1668.4,450.0,0.666
6483,ball,1634.4,416.7,1669.0,456.5,0.126
6484,player,1323.2,494.4,1385.1,663.1,0.79
6484,player,953.3,570.0,1023.8,748.8,0.695
6484,player,531.5,497.4,594.0,682.0,0.636
6484,player,1040.9,262.6,1085.7,384.7,0.633
6484,player,1129.2,482.1,1179.1,658.5,0.603
6484,player,1559.4,555.7,1636.1,726.6,0.544
6484,player,1179.5,489.2,1231.2,676.6,0.529
6484,player,1077.8,499.1,1134.3,705.0,0.466
6484,player,1690.4,479.5,1746.9,596.5,0.412
6484,player,1184.4,503.3,1232.7,651.6,0.317
6484,player,712.0,598.1,769.8,731.4,0.294
6484,player,1080.9,501.5,1131.6,626.1,0.268
6484,player,956.9,971.1,1001.0,1079.2,0.257
6484,player,1083.1,519.1,1128.0,716.1,0.199
6484,player,711.6,577.8,773.0,807.3,0.187
6484,player,1571.0,554.9,1635.5,664.4,0.187
6484,player,1165.8,494.4,1204.8,665.7,0.151
6484,player,1139.2,482.4,1209.7,672.7,0.12
6484,ball,1610.7,418.6,1638.4,445.8,0.639
6485,player,1323.1,499.2,1388.7,662.9,0.779
6485,player,951.9,568.2,1023.6,749.3,0.731
6485,player,1687.9,480.7,1744.9,594.6,0.67
6485,player,532.1,497.9,594.7,682.1,0.636
6485,player,1040.8,262.6,1085.6,384.8,0.635
6485,player,1127.7,480.6,1178.0,654.7,0.542
6485,player,1567.1,550.6,1635.7,707.2,0.54
6485,player,1179.6,491.0,1231.3,674.6,0.517
6485,player,1080.2,500.2,1142.6,705.0,0.477
6485,player,712.3,581.7,771.0,731.6,0.335
6485,player,1185.4,503.0,1232.8,649.8,0.301
6485,player,955.7,971.4,1000.3,1080.0,0.276
6485,player,1081.0,501.6,1133.2,625.6,0.214
6485,player,713.0,576.4,771.7,799.2,0.195
6485,player,1166.5,496.4,1207.5,662.4,0.179
6485,player,1550.1,551.2,1637.6,730.2,0.17
6485,player,707.6,441.9,756.0,543.3,0.123
6485,player,1142.0,483.6,1201.4,663.9,0.109
6485,player,1571.5,551.4,1635.1,665.1,0.102
6485,ball,1573.4,415.6,1604.3,441.0,0.15
6486,player,1322.5,502.5,1394.4,663.3,0.713
6486,player,953.6,567.6,1023.5,749.7,0.704
6486,player,1040.8,262.4,1085.7,384.9,0.64
6486,player,1684.7,481.7,1740.4,598.1,0.619
6486,player,532.3,502.1,592.2,677.5,0.589
6486,player,1128.1,478.2,1178.9,652.4,0.528
6486,player,1179.7,492.2,1230.9,675.1,0.519
6486,player,1566.0,549.4,1633.2,716.0,0.519
6486,player,1077.7,500.5,1134.9,706.5,0.413
6486,player,709.8,581.7,772.5,793.2,0.362
6486,player,1080.6,501.6,1132.8,625.0,0.344
6486,player,1185.6,504.1,1232.5,648.8,0.289
6486,player,956.9,971.1,1001.0,1079.2,0.246
6486,player,710.6,584.2,768.5,710.3,0.237
6486,player,404.6,573.7,505.4,793.0,0.18
6486,player,1166.1,496.9,1206.4,661.9,0.158
6486,player,707.9,441.5,755.9,540.6,0.149
6486,player,1329.0,504.7,1393.9,617.4,0.118
6486,player,1132.5,482.2,1197.2,659.8,0.11
6486,ball,1539.8,417.4,1569.9,442.6,0.569
6487,player,953.2,566.7,1024.0,749.0,0.676
6487,player,532.9,501.5,595.2,684.5,0.657
6487,player,1040.8,262.5,1085.7,385.8,0.647
6487,player,1322.1,503.3,1395.5,664.2,0.62
6487,player,1126.6,474.3,1178.2,657.8,0.555
6487,player,1569.0,550.0,1631.2,709.2,0.538
6487,player,1681.6,490.3,1735.4,601.3,0.534
6487,player,1178.9,489.5,1230.6,679.8,0.521
6487,player,1078.4,502.2,1133.9,712.0,0.428
6487,player,1080.9,503.6,1132.1,625.5,0.359
6487,player,1329.7,506.0,1392.2,633.7,0.329
6487,player,710.5,576.7,766.9,705.2,0.299
6487,player,1185.9,504.4,1232.1,652.3,0.249
6487,player,957.1,970.8,1001.2,1079.2,0.24
6487,player,1079.7,515.3,1154.6,713.4,0.24
6487,player,406.7,572.2,502.4,793.1,0.187
6487,player,709.7,569.2,770.6,778.8,0.185
6487,player,1552.7,551.1,1631.9,729.6,0.166
6487,player,1167.2,496.8,1211.3,667.4,0.152
6487,player,1335.7,505.5,1394.9,607.8,0.15
6487,player,1572.6,550.2,1630.7,663.6,0.126
6487,player,1320.4,550.5,1366.0,666.3,0.109
6487,player,1132.5,478.0,1201.9,674.8,0.102
6487,ball,1502.5,417.6,1533.2,442.2,0.587
6488,player,1318.4,505.4,1398.6,664.6,0.72
6488,player,952.9,564.9,1022.4,748.5,0.662
6488,player,1672.7,489.6,1732.0,598.5,0.656
6488,player,1040.7,262.5,1085.8,386.6,0.649
6488,player,533.2,502.0,595.5,682.3,0.632
6488,player,1126.2,472.4,1179.6,659.5,0.587
6488,player,1568.7,542.4,1630.9,701.6,0.573
6488,player,1176.5,485.9,1230.2,679.5,0.487
6488,player,1077.2,500.8,1134.0,712.6,0.423
6488,player,1080.1,502.1,1132.4,625.5,0.347
6488,player,957.1,971.1,1001.2,1079.2,0.21
6488,player,1186.6,503.5,1231.7,652.5,0.205
6488,player,709.8,577.1,771.9,762.2,0.197
6488,player,710.5,574.2,768.3,702.3,0.196
6488,player,415.4,580.9,492.8,793.2,0.177
6488,player,1166.6,491.2,1220.4,669.2,0.165
6488,player,1078.5,510.5,1158.2,713.6,0.163
6488,player,1576.4,545.2,1631.6,652.8,0.151
6488,player,1126.6,475.3,1206.2,676.4,0.105
6488,ball,1460.5,419.3,1490.1,442.0,0.465
6489,player,1319.6,506.9,1398.6,663.5,0.765
6489,player,951.3,563.9,1024.3,749.2,0.711
6489,player,1123.4,472.3,1179.4,657.2,0.649
6489,player,1040.7,262.7,1085.7,385.5,0.637
6489,player,533.5,502.4,596.8,682.4,0.636
6489,player,1674.4,493.7,1728.4,604.0,0.549
6489,player,1174.1,483.0,1230.7,688.1,0.489
6489,player,1569.2,538.9,1630.4,693.8,0.447
6489,player,1080.3,497.3,1135.7,715.1,0.406
6489,player,1079.6,506.5,1132.5,631.0,0.377
6489,player,1182.4,500.2,1231.3,654.0,0.279
6489,player,415.7,577.9,494.6,793.4,0.242
6489,player,1165.8,485.9,1221.9,667.8,0.193
6489,player,956.6,971.4,1005.0,1078.9,0.188
6489,player,709.5,557.5,765.5,678.9,0.15
6489,player,1125.1,474.1,1197.3,668.3,0.139
6489,player,1079.3,518.1,1161.7,717.0,0.136
6489,player,710.7,578.5,767.7,702.8,0.134
6489,player,1575.8,540.1,1630.3,652.3,0.129
6489,player,710.2,580.9,771.9,750.9,0.108
6489,player,1121.7,476.8,1178.4,608.8,0.106
6489,ball,1416.4,420.2,1446.8,443.1,0.303
6490,player,1325.2,509.2,1398.8,663.1,0.743
6490,player,951.1,564.5,1023.8,748.5,0.732
6490,player,1040.7,262.7,1086.0,385.0,0.642
6490,player,534.1,503.7,596.5,683.0,0.6
6490,player,1123.4,477.0,1181.7,653.4,0.569
6490,player,1179.6,490.0,1229.7,678.4,0.489
6490,player,1663.3,502.7,1724.5,610.6,0.466
6490,player,412.6,583.1,494.2,793.3,0.409
6490,player,1078.5,505.9,1142.2,713.8,0.386
6490,player,1571.2,540.1,1629.4,699.4,0.384
6490,player,1080.7,511.5,1130.0,629.6,0.261
6490,player,1185.5,501.9,1230.4,644.3,0.259
6490,player,709.9,551.4,765.2,676.6,0.236
6490,player,956.5,971.3,1005.3,1078.9,0.207
6490,player,1676.8,497.3,1725.3,603.2,0.153
6490,player,1164.9,496.6,1203.6,663.7,0.131
6490,player,711.9,552.5,771.7,735.0,0.124
6490,ball,1371.0,425.0,1406.1,452.5,0.575
6491,player,1324.7,511.2,1399.6,664.8,0.768
6491,player,951.7,564.1,1022.8,753.7,0.747
6491,player,1040.7,262.5,1085.7,383.3,0.636
6491,player,534.6,504.0,597.5,682.0,0.611
6491,player,1186.9,499.2,1229.4,662.8,0.579
6491,player,1125.8,480.2,1181.0,652.2,0.579
6491,player,1076.5,512.3,1148.0,713.3,0.482
6491,player,1175.2,503.4,1231.1,693.2,0.445
6491,player,1571.8,539.0,1628.9,701.2,0.408
6491,player,1657.7,509.4,1721.0,614.0,0.281
6491,player,1079.2,515.6,1133.5,671.2,0.248
6491,player,957.1,970.7,1001.3,1079.3,0.242
6491,player,414.4,580.5,494.3,794.0,0.232
6491,player,709.9,557.3,765.4,677.3,0.222
6491,player,1668.3,510.2,1719.8,597.3,0.193
6491,player,1080.9,513.9,1130.3,632.9,0.128
6491,player,708.4,439.1,756.4,540.1,0.101
6491,player,710.7,556.8,773.7,724.0,0.101
6491,ball,1321.9,427.1,1359.0,454.8,0.552
6492,player,951.0,564.1,1024.4,756.4,0.785
6492,player,1323.0,512.2,1399.6,664.8,0.719
6492,player,1040.6,262.5,1085.6,383.1,0.635
6492,player,1187.6,499.2,1228.5,659.5,0.582
6492,player,534.4,507.0,592.9,682.4,0.581
6492,player,1569.7,538.0,1629.2,709.0,0.558
6492,player,1079.8,522.3,1142.7,711.0,0.55
6492,player,1126.7,482.8,1177.1,658.9,0.496
6492,player,1177.4,497.2,1229.5,691.0,0.462
6492,player,957.1,970.6,1001.1,1079.3,0.263
6492,player,708.2,438.1,757.0,547.8,0.224
6492,player,711.6,559.3,766.8,680.3,0.205
6492,player,419.0,585.0,490.0,793.4,0.204
6492,player,1125.2,480.0,1176.7,567.2,0.151
6492,player,275.6,530.9,322.0,617.5,0.148
6492,player,534.3,509.3,588.0,643.3,0.137
6492,player,1644.1,515.5,1716.7,619.8,0.135
6492,player,428.6,640.8,486.1,792.3,0.101
6492,ball,1270.9,430.9,1309.1,463.4,0.635
6493,player,950.6,565.0,1022.5,757.9,0.807
6493,player,1330.6,514.5,1399.8,666.3,0.668
6493,player,1040.6,262.4,1085.6,382.6,0.631
6493,player,534.5,506.1,595.0,683.8,0.613
6493,player,1079.0,525.1,1130.7,702.3,0.556
6493,player,1187.9,503.9,1228.1,654.4,0.551
6493,player,1563.8,537.3,1633.1,716.2,0.548
6493,player,1128.3,487.2,1179.2,658.4,0.527
6493,player,1175.2,501.6,1228.9,695.3,0.522
6493,player,416.5,595.4,487.1,793.4,0.421
6493,player,1079.3,527.5,1151.8,714.2,0.369
6493,player,1648.8,517.8,1712.4,620.0,0.308
6493,player,955.9,971.2,1000.6,1080.0,0.263
6493,player,709.5,439.4,758.4,540.7,0.236
6493,player,710.8,568.4,762.9,671.7,0.177
6493,player,1570.3,537.1,1632.1,670.4,0.172
6493,player,712.4,571.0,773.0,743.3,0.167
6493,player,712.2,587.0,768.7,689.8,0.162
6493,player,1126.4,480.2,1180.6,575.3,0.124
6493,player,276.4,538.8,320.0,631.4,0.119
6493,ball,1218.5,435.6,1250.7,464.5,0.589
6494,player,949.1,563.3,1021.8,757.7,0.717
6494,player,534.6,504.2,596.0,683.0,0.635
6494,player,1336.8,514.5,1401.4,667.3,0.602
6494,player,1040.7,262.4,1085.4,380.4,0.6
6494,player,1077.5,521.0,1131.8,713.3,0.593
6494,player,1183.5,502.8,1227.7,682.8,0.562
6494,player,1128.7,493.7,1178.1,666.8,0.557
6494,player,415.4,598.2,484.1,793.6,0.501
6494,player,1189.8,504.5,1227.9,645.4,0.449
6494,player,1561.9,535.7,1634.1,721.6,0.436
6494,player,709.6,567.7,764.1,676.0,0.257
6494,player,956.0,971.2,1000.6,1080.0,0.254
6494,player,709.5,440.0,757.7,536.6,0.243
6494,player,1646.5,517.2,1708.3,618.7,0.208
6494,player,1128.1,490.4,1180.9,608.8,0.184
6494,player,1571.7,534.6,1632.0,647.7,0.138
6494,player,712.6,559.3,774.5,724.1,0.138
6494,player,731.8,648.4,781.3,754.5,0.1
6494,ball,1163.5,446.3,1194.1,476.0,0.701
6495,player,950.6,566.5,1023.3,757.0,0.665
6495,player,1565.2,536.1,1635.8,713.8,0.649
6495,player,1179.5,504.7,1228.9,692.6,0.622
6495,player,531.4,506.2,592.5,688.0,0.607
6495,player,1075.7,525.9,1141.1,713.6,0.599
6495,player,1341.9,517.6,1403.8,671.7,0.589
6495,player,1127.5,494.8,1180.1,671.9,0.567
6495,player,1040.9,262.8,1085.9,375.5,0.553
6495,player,413.0,584.8,483.9,794.1,0.533
6495,player,1647.7,511.2,1703.7,620.3,0.363
6495,player,708.8,436.9,759.2,537.6,0.328
6495,player,957.3,970.9,1000.9,1079.3,0.233
6495,player,711.4,552.4,770.7,676.9,0.207
6495,player,1176.3,566.0,1224.5,698.3,0.179
6495,player,1133.6,499.2,1191.0,689.3,0.154
6495,player,1077.9,522.7,1127.7,699.1,0.129
6495,player,1131.5,491.6,1182.4,597.6,0.125
6495,player,1129.2,489.8,1169.4,569.8,0.124
6495,player,1189.9,505.4,1228.2,631.4,0.113
6495,player,1580.0,533.1,1638.3,636.0,0.107
6495,ball,1101.5,453.3,1136.4,486.9,0.751
6496,player,1125.7,490.4,1183.3,677.6,0.715
6496,player,947.0,570.0,1022.2,753.2,0.692
6496,player,530.9,510.7,591.4,686.9,0.658
6496,player,1561.0,533.2,1639.8,713.1,0.626
6496,player,1181.2,504.5,1229.2,689.5,0.614
6496,player,1040.9,262.8,1086.0,378.8,0.605
6496,player,1342.0,519.9,1403.9,692.7,0.57
6496,player,1078.0,526.5,1130.4,713.8,0.563
6496,player,413.3,591.0,484.3,794.1,0.527
6496,player,1648.8,505.7,1698.3,617.2,0.509
6496,player,957.3,970.6,1000.9,1079.3,0.249
6496,player,711.9,550.5,770.8,670.4,0.224
